,YearsExperience,Salary
7507,1.8,57016.0
7508,11.0,293129.0
7509,10.2,285770.0
7510,43.2,1954263.0
7511,19.8,616323.0
7512,15.3,449242.0
7513,44.4,1975439.0
7514,28.6,1048544.0
7515,46.8,2231149.0
7516,18.7,570736.0
7517,27.5,960185.0
7518,6.7,188564.0
7519,4.2,109202.0
7520,22.2,710013.0
7521,17.6,517294.0
7522,29.2,1056550.0
7523,23.3,787350.0
7524,31.1,1203827.0
7525,21.3,697170.0
7526,23.4,765575.0
7527,20.4,633827.0
7528,40.2,1732406.0
7529,15.9,459989.0
7530,19.1,589528.0
7531,9.0,237556.0
7532,11.7,319904.0
7533,32.3,1250960.0
7534,18.0,546743.0
7535,4.1,115046.0
7536,42.1,1811700.0
7537,25.6,910309.0
7538,32.2,1243501.0
7539,39.3,1644631.0
7540,46.3,2149108.0
7541,4.9,135802.0
7542,3.6,107156.0
7543,1.9,65918.0
7544,10.0,264914.0
7545,9.8,262683.0
7546,16.5,482243.0
7547,15.1,449032.0
7548,40.8,1778863.0
7549,34.2,1368799.0
7550,13.7,378344.0
7551,35.3,1419185.0
7552,49.9,2384345.0
7553,49.9,2424212.0
7554,37.6,1565255.0
7555,37.0,1540420.0
7556,45.6,2078382.0
7557,0.4,36684.0
7558,15.0,429302.0
7559,41.1,1759879.0
7560,39.2,1642738.0
7561,20.2,639093.0
7562,20.3,655596.0
7563,29.0,1043774.0
7564,32.8,1265922.0
7565,23.6,810349.0
7566,25.6,909449.0
7567,38.1,1605989.0
7568,7.5,200606.0
7569,19.9,607572.0
7570,11.3,309175.0
7571,37.5,1552733.0
7572,23.7,788066.0
7573,25.8,894201.0
7574,39.3,1684544.0
7575,37.9,1565020.0
7576,36.1,1510521.0
7577,23.1,790784.0
7578,39.6,1682022.0
7579,15.7,463119.0
7580,9.4,263084.0
7581,38.5,1628483.0
7582,34.9,1398393.0
7583,10.5,296241.0
7584,22.5,747602.0
7585,27.9,1020316.0
7586,18.7,594751.0
7587,28.9,1099402.0
7588,6.4,171915.0
7589,47.2,2203823.0
7590,0.5,39887.0
7591,40.5,1754684.0
7592,41.7,1862795.0
7593,17.0,529429.0
7594,21.0,678619.0
7595,34.3,1348032.0
7596,20.2,628445.0
7597,38.9,1660555.0
7598,26.9,935503.0
7599,16.3,485906.0
7600,1.2,47813.0
7601,39.3,1673059.0
7602,46.1,2117879.0
7603,7.7,215747.0
7604,47.6,2239018.0
7605,16.5,503999.0
7606,31.5,1211150.0
7607,30.2,1110674.0
7608,30.4,1140028.0
7609,43.3,1935565.0
7610,49.0,2390879.0
7611,10.2,288974.0
7612,19.5,611362.0
7613,26.7,915652.0
7614,9.4,254928.0
7615,5.4,144983.0
7616,28.5,1053173.0
7617,22.6,740814.0
7618,44.7,2005447.0
7619,4.7,135673.0
7620,5.2,128170.0
7621,27.6,976563.0
7622,1.6,59215.0
7623,34.5,1368414.0
7624,24.4,819973.0
7625,9.3,249705.0
7626,3.5,112933.0
7627,48.1,2320057.0
7628,14.2,398300.0
7629,11.7,317484.0
7630,33.0,1246622.0
7631,3.5,104733.0
7632,2.9,80851.0
7633,25.9,911937.0
7634,8.6,223059.0
7635,43.0,1907904.0
7636,20.5,642206.0
7637,7.9,205144.0
7638,5.5,148627.0
7639,26.8,963376.0
7640,23.9,797863.0
7641,3.4,98752.0
7642,47.8,2262551.0
7643,43.3,1946870.0
7644,6.5,176577.0
7645,10.3,285883.0
7646,21.6,698580.0
7647,35.5,1389052.0
7648,23.7,766143.0
7649,30.2,1105658.0
7650,47.0,2185287.0
7651,29.4,1116088.0
7652,25.1,843182.0
7653,34.2,1351443.0
7654,13.8,382263.0
7655,0.4,35836.0
7656,7.1,181223.0
7657,3.2,87350.0
7658,20.0,614663.0
7659,40.4,1708903.0
7660,26.3,941820.0
7661,45.5,2090554.0
7662,44.0,1976113.0
7663,23.0,773487.0
7664,28.8,1019501.0
7665,36.9,1485936.0
7666,14.4,430308.0
7667,44.0,1996376.0
7668,22.8,743825.0
7669,35.0,1358468.0
7670,35.6,1415365.0
7671,14.9,420303.0
7672,30.7,1138496.0
7673,40.5,1761052.0
7674,8.8,237207.0
7675,12.5,346019.0
7676,45.0,2077994.0
7677,36.7,1521299.0
7678,22.9,757352.0
7679,45.5,2110519.0
7680,9.2,249884.0
7681,28.4,1025472.0
7682,19.7,616531.0
7683,47.3,2209034.0
7684,12.0,329116.0
7685,43.5,1961035.0
7686,13.7,391021.0
7687,31.4,1202694.0
7688,14.6,433510.0
7689,45.8,2125877.0
7690,34.9,1407611.0
7691,36.1,1466454.0
7692,10.9,288410.0
7693,24.7,844045.0
7694,49.6,2368101.0
7695,27.6,981006.0
7696,49.8,2420987.0
7697,3.8,109025.0
7698,5.3,135868.0
7699,38.3,1575863.0
7700,16.3,487049.0
7701,22.5,741428.0
7702,12.6,336780.0
7703,25.3,897013.0
7704,23.1,772047.0
7705,3.7,105478.0
7706,34.7,1371453.0
7707,37.5,1534577.0
7708,19.1,561488.0
7709,37.3,1515800.0
7710,42.8,1875357.0
7711,19.8,630653.0
7712,0.5,37544.0
7713,5.7,155991.0
7714,45.9,2116563.0
7715,16.4,508364.0
7716,37.4,1566761.0
7717,24.2,814739.0
7718,3.4,100306.0
7719,27.4,975309.0
7720,12.1,337032.0
7721,47.5,2261131.0
7722,7.0,186476.0
7723,41.0,1779774.0
7724,42.1,1838981.0
7725,8.5,229716.0
7726,0.9,49429.0
7727,5.0,134140.0
7728,14.7,407842.0
7729,26.7,921845.0
7730,19.5,604961.0
7731,3.9,100350.0
7732,38.2,1600668.0
7733,33.9,1332114.0
7734,7.7,210302.0
7735,17.9,532792.0
7736,10.8,295529.0
7737,1.7,56405.0
7738,33.8,1323470.0
7739,10.8,305910.0
7740,34.8,1370865.0
7741,41.8,1805706.0
7742,40.6,1733448.0
7743,32.1,1200645.0
7744,35.8,1460123.0
7745,44.9,2082469.0
7746,19.5,595053.0
7747,15.4,449597.0
7748,2.6,72870.0
7749,0.2,30384.0
7750,38.6,1646079.0
7751,38.4,1593718.0
7752,46.4,2162795.0
7753,18.7,574072.0
7754,11.9,328362.0
7755,4.6,114256.0
7756,21.1,685395.0
7757,49.5,2437861.0
7758,16.9,503511.0
7759,9.6,249613.0
7760,33.4,1278014.0
7761,11.0,302715.0
7762,44.1,2021712.0
7763,39.8,1686803.0
7764,41.5,1789421.0
7765,8.4,233881.0
7766,8.4,219935.0
7767,20.8,655108.0
7768,5.4,149339.0
7769,16.4,485769.0
7770,28.1,1017299.0
7771,9.5,269491.0
7772,10.4,284930.0
7773,27.1,950537.0
7774,46.9,2229426.0
7775,6.0,152212.0
7776,10.7,285130.0
7777,17.8,560855.0
7778,8.7,237282.0
7779,20.1,637519.0
7780,15.8,448593.0
7781,19.5,572738.0
7782,22.9,766383.0
7783,3.3,102422.0
7784,40.8,1745312.0
7785,32.5,1281318.0
7786,18.4,560102.0
7787,3.4,100156.0
7788,10.9,299118.0
7789,15.1,434280.0
7790,29.9,1071292.0
7791,49.2,2341786.0
7792,5.1,133661.0
7793,26.8,936701.0
7794,49.5,2366370.0
7795,42.5,1893955.0
7796,8.6,227728.0
7797,48.0,2296394.0
7798,30.0,1099902.0
7799,49.1,2353963.0
7800,34.8,1383637.0
7801,33.9,1307520.0
7802,48.6,2312708.0
7803,34.7,1375307.0
7804,16.6,482734.0
7805,31.8,1217085.0
7806,44.2,1962838.0
7807,15.9,479245.0
7808,42.6,1951167.0
7809,24.1,820773.0
7810,16.8,501315.0
7811,30.4,1098408.0
7812,29.3,1052435.0
7813,19.1,612516.0
7814,32.0,1198853.0
7815,11.6,320993.0
7816,29.4,1085569.0
7817,49.4,2393204.0
7818,11.6,321224.0
7819,30.8,1173720.0
7820,44.8,2039381.0
7821,15.4,447991.0
7822,36.9,1512231.0
7823,37.9,1559796.0
7824,31.0,1134790.0
7825,3.0,95297.0
7826,18.7,591371.0
7827,14.8,429354.0
7828,7.6,198486.0
7829,10.2,276302.0
7830,1.9,59447.0
7831,46.2,2119485.0
7832,29.9,1099080.0
7833,47.3,2206277.0
7834,37.0,1529584.0
7835,16.4,479482.0
7836,13.9,388776.0
7837,32.2,1227062.0
7838,38.0,1571133.0
7839,26.0,916884.0
7840,48.9,2369877.0
7841,32.4,1248387.0
7842,14.4,433370.0
7843,1.2,53227.0
7844,42.3,1851742.0
7845,16.6,495359.0
7846,12.1,325863.0
7847,27.0,951767.0
7848,45.3,2085717.0
7849,33.3,1306881.0
7850,12.4,349923.0
7851,34.4,1335712.0
7852,36.0,1427364.0
7853,30.4,1110798.0
7854,19.1,599831.0
7855,16.1,479776.0
7856,22.1,712446.0
7857,0.3,41624.0
7858,43.5,1918491.0
7859,3.5,105131.0
7860,9.6,255311.0
7861,31.7,1224222.0
7862,7.1,200535.0
7863,10.2,277524.0
7864,4.6,123543.0
7865,29.6,1100783.0
7866,41.6,1835378.0
7867,46.6,2154936.0
7868,11.8,337278.0
7869,3.9,110391.0
7870,36.2,1488258.0
7871,15.6,472022.0
7872,36.1,1440109.0
7873,12.2,344947.0
7874,8.8,224550.0
7875,12.4,326903.0
7876,14.3,416238.0
7877,22.4,710007.0
7878,31.8,1226768.0
7879,13.6,382145.0
7880,39.1,1646498.0
7881,4.0,112070.0
7882,48.6,2279151.0
7883,19.9,621078.0
7884,8.4,223394.0
7885,22.1,710021.0
7886,25.3,854868.0
7887,36.7,1512401.0
7888,38.0,1550481.0
7889,41.0,1769617.0
7890,39.7,1733483.0
7891,1.0,52946.0
7892,19.1,589330.0
7893,42.7,1882190.0
7894,37.9,1588393.0
7895,46.1,2133023.0
7896,29.8,1085961.0
7897,7.6,212644.0
7898,36.3,1480226.0
7899,12.9,365662.0
7900,23.2,772024.0
7901,22.7,754047.0
7902,18.8,586974.0
7903,30.3,1109914.0
7904,3.6,101128.0
7905,6.8,178032.0
7906,23.5,771873.0
7907,7.7,206835.0
7908,9.5,254783.0
7909,0.6,39345.0
7910,25.0,866383.0
7911,36.3,1459521.0
7912,24.6,828223.0
7913,46.3,2132571.0
7914,47.0,2236955.0
7915,48.5,2342916.0
7916,18.7,576514.0
7917,24.5,833716.0
7918,32.1,1254250.0
7919,29.4,1067739.0
7920,20.4,644368.0
7921,1.9,63766.0
7922,46.1,2138775.0
7923,19.2,603180.0
7924,28.3,1039888.0
7925,9.7,250277.0
7926,21.8,720638.0
7927,12.8,370538.0
7928,45.7,2122616.0
7929,36.1,1457652.0
7930,25.5,862880.0
7931,24.4,818994.0
7932,34.4,1349584.0
7933,34.8,1383358.0
7934,32.5,1227478.0
7935,46.3,2103080.0
7936,36.8,1471991.0
7937,12.1,336552.0
7938,1.7,57291.0
7939,40.7,1782357.0
7940,31.5,1184193.0
7941,33.8,1341409.0
7942,34.9,1377286.0
7943,32.3,1248070.0
7944,13.1,379617.0
7945,22.8,745082.0
7946,34.1,1353024.0
7947,12.7,336963.0
7948,30.1,1113778.0
7949,47.6,2243085.0
7950,42.1,1811891.0
7951,0.6,44443.0
7952,38.5,1649752.0
7953,32.2,1290585.0
7954,45.8,2120984.0
7955,19.9,629564.0
7956,29.3,1039012.0
7957,45.0,2036711.0
7958,25.9,898895.0
7959,9.4,244403.0
7960,21.1,676843.0
7961,41.5,1797399.0
7962,12.6,365018.0
7963,15.1,431064.0
7964,48.4,2330020.0
7965,32.9,1261548.0
7966,19.1,588137.0
7967,15.4,442514.0
7968,20.6,633007.0
7969,43.8,1972450.0
7970,36.4,1474161.0
7971,4.4,116887.0
7972,31.8,1223727.0
7973,38.8,1657146.0
7974,17.2,551569.0
7975,7.1,176100.0
7976,37.4,1553887.0
7977,46.5,2148234.0
7978,19.9,603329.0
7979,15.4,440245.0
7980,49.4,2406912.0
7981,40.8,1773612.0
7982,0.1,30953.0
7983,3.5,98799.0
7984,34.8,1402548.0
7985,26.2,887339.0
7986,32.7,1256791.0
7987,36.7,1511672.0
7988,8.5,236878.0
7989,18.7,573091.0
7990,35.2,1428642.0
7991,9.9,268539.0
7992,9.1,246697.0
7993,47.4,2265326.0
7994,22.5,763601.0
7995,40.7,1734290.0
7996,9.3,259620.0
7997,2.9,85270.0
7998,9.1,240323.0
7999,38.0,1567071.0
8000,13.0,375235.0
8001,45.1,2024777.0
8002,20.4,657313.0
8003,31.3,1188941.0
8004,31.2,1166578.0
8005,43.4,1951424.0
8006,8.3,230006.0
8007,14.7,420817.0
8008,18.9,564645.0
8009,13.8,382377.0
8010,17.1,515875.0
8011,29.3,1041859.0
8012,23.9,791642.0
8013,33.6,1289001.0
8014,5.0,131269.0
8015,3.1,102787.0
8016,37.6,1547020.0
8017,0.4,33642.0
8018,29.1,1077142.0
8019,49.4,2363314.0
8020,4.8,113182.0
8021,26.1,907825.0
8022,0.4,30865.0
8023,30.1,1067897.0
8024,49.3,2392053.0
8025,38.1,1569808.0
8026,46.6,2170531.0
8027,23.7,811856.0
8028,16.9,518640.0
8029,21.5,703711.0
8030,18.5,572422.0
8031,44.5,2086379.0
8032,50.0,2424171.0
8033,40.8,1761904.0
8034,47.0,2215787.0
8035,33.3,1318720.0
8036,18.9,588433.0
8037,2.9,82157.0
8038,17.8,575063.0
8039,16.5,487651.0
8040,5.0,144552.0
8041,22.8,774325.0
8042,34.9,1386059.0
8043,36.3,1459425.0
8044,44.4,2043326.0
8045,6.9,177397.0
8046,30.1,1136596.0
8047,43.5,1953311.0
8048,14.0,395524.0
8049,35.0,1426089.0
8050,40.8,1767955.0
8051,18.4,549516.0
8052,30.9,1131108.0
8053,32.9,1291790.0
8054,23.8,785486.0
8055,20.7,638258.0
8056,9.4,253351.0
8057,49.3,2294137.0
8058,47.9,2285275.0
8059,40.6,1751932.0
8060,0.8,45279.0
8061,18.0,533350.0
8062,2.3,75262.0
8063,40.4,1715872.0
8064,16.3,466451.0
8065,22.2,733440.0
8066,30.3,1125611.0
8067,20.0,646097.0
8068,30.6,1171746.0
8069,4.1,117404.0
8070,21.4,701419.0
8071,46.6,2195147.0
8072,46.5,2165046.0
8073,49.3,2358181.0
8074,42.9,1891182.0
8075,45.3,2108431.0
8076,36.7,1510900.0
8077,14.7,426468.0
8078,9.8,261516.0
8079,7.2,185130.0
8080,26.0,877863.0
8081,28.6,1041289.0
8082,42.8,1879388.0
8083,25.2,861442.0
8084,6.4,165881.0
8085,39.8,1722989.0
8086,15.1,431145.0
8087,33.7,1361919.0
8088,27.4,989049.0
8089,43.7,1979212.0
8090,8.4,227155.0
8091,22.3,731465.0
8092,5.8,163717.0
8093,33.1,1247842.0
8094,12.0,342846.0
8095,10.6,295580.0
8096,37.7,1549493.0
8097,33.0,1277043.0
8098,4.5,117575.0
8099,21.7,713344.0
8100,35.8,1415221.0
8101,8.0,227064.0
8102,46.4,2161920.0
8103,45.1,2091653.0
8104,38.3,1599899.0
8105,11.0,304857.0
8106,12.9,349997.0
8107,23.8,781247.0
8108,44.9,2006658.0
8109,6.2,167321.0
8110,6.8,177266.0
8111,26.7,902363.0
8112,36.3,1453867.0
8113,4.5,120852.0
8114,34.6,1393477.0
8115,43.6,1973654.0
8116,46.6,2131784.0
8117,38.3,1591098.0
8118,30.0,1087927.0
8119,32.2,1220558.0
8120,18.9,579274.0
8121,35.9,1470039.0
8122,36.8,1456716.0
8123,19.1,597244.0
8124,32.1,1208053.0
8125,28.1,1016040.0
8126,42.8,1871592.0
8127,40.4,1775178.0
8128,11.2,317954.0
8129,5.8,156515.0
8130,4.4,120665.0
8131,4.5,122261.0
8132,37.0,1485199.0
8133,46.9,2192233.0
8134,37.2,1557195.0
8135,5.8,149430.0
8136,18.4,567724.0
8137,42.7,1874836.0
8138,47.7,2220518.0
8139,28.8,1049875.0
8140,0.1,33927.0
8141,3.1,92014.0
8142,26.8,962831.0
8143,42.4,1889405.0
8144,49.0,2311574.0
8145,16.0,478585.0
8146,18.3,581697.0
8147,34.0,1351139.0
8148,39.8,1695928.0
8149,26.0,897869.0
8150,30.1,1124549.0
8151,11.1,304581.0
8152,19.8,634416.0
8153,26.9,971508.0
8154,23.0,777360.0
8155,7.2,188898.0
8156,47.1,2200206.0
8157,41.9,1829966.0
8158,25.0,837464.0
8159,22.8,749327.0
8160,30.1,1084355.0
8161,7.3,187855.0
8162,33.3,1287023.0
8163,40.1,1700277.0
8164,35.1,1369135.0
8165,29.9,1114656.0
8166,15.4,456834.0
8167,49.5,2434807.0
8168,6.2,172119.0
8169,49.8,2481819.0
8170,35.3,1428687.0
8171,23.9,775263.0
8172,41.4,1818674.0
8173,24.8,852789.0
8174,35.2,1390975.0
8175,18.8,573817.0
8176,49.1,2347923.0
8177,16.7,491493.0
8178,41.4,1802171.0
8179,10.5,280419.0
8180,36.6,1449490.0
8181,40.5,1721833.0
8182,35.0,1393809.0
8183,2.6,79629.0
8184,43.3,1920836.0
8185,9.0,240104.0
8186,24.4,818488.0
8187,19.6,605182.0
8188,49.2,2357823.0
8189,33.0,1313989.0
8190,42.4,1818259.0
8191,49.6,2433768.0
8192,27.4,977882.0
8193,16.9,513147.0
8194,33.9,1324853.0
8195,49.5,2395880.0
8196,37.9,1589369.0
8197,19.6,612290.0
8198,26.4,924227.0
8199,14.2,394306.0
8200,34.8,1335489.0
8201,9.8,268760.0
8202,42.8,1913917.0
8203,19.7,614270.0
8204,6.5,168753.0
8205,37.6,1568336.0
8206,29.0,1064726.0
8207,40.3,1728587.0
8208,42.5,1888693.0
8209,35.5,1431443.0
8210,22.9,740309.0
8211,8.2,231514.0
8212,6.9,184846.0
8213,34.8,1398569.0
8214,14.6,424899.0
8215,7.2,193587.0
8216,10.9,295049.0
8217,37.4,1532352.0
8218,36.8,1516414.0
8219,0.5,41230.0
8220,36.3,1494283.0
8221,28.8,1058774.0
8222,33.9,1305368.0
8223,49.4,2369567.0
8224,7.4,198674.0
8225,47.5,2228847.0
8226,21.4,687323.0
8227,42.1,1860472.0
8228,46.3,2151694.0
8229,4.8,135897.0
8230,48.7,2311216.0
8231,9.0,231774.0
8232,2.6,84794.0
8233,49.0,2354321.0
8234,32.5,1282965.0
8235,29.7,1072983.0
8236,48.5,2314146.0
8237,31.3,1180934.0
8238,20.2,649262.0
8239,1.7,66574.0
8240,12.0,321057.0
8241,24.4,826030.0
8242,34.4,1362302.0
8243,47.7,2257936.0
8244,32.6,1241974.0
8245,18.8,591976.0
8246,34.6,1395305.0
8247,39.8,1698907.0
8248,32.9,1286512.0
8249,38.9,1637826.0
8250,43.2,1954583.0
8251,32.5,1283542.0
8252,13.8,387772.0
8253,32.7,1242379.0
8254,18.4,574377.0
8255,6.0,154100.0
8256,4.1,107648.0
8257,24.5,805636.0
8258,33.4,1304105.0
8259,25.5,849494.0
8260,1.2,52286.0
8261,28.6,1059938.0
8262,28.6,1022236.0
8263,13.7,392491.0
8264,37.3,1557966.0
8265,39.7,1694650.0
8266,9.1,247034.0
8267,24.2,832430.0
8268,32.2,1258268.0
8269,21.7,705193.0
8270,28.6,1057585.0
8271,5.0,140397.0
8272,3.2,101273.0
8273,45.4,2098899.0
8274,39.8,1726468.0
8275,9.2,251401.0
8276,40.6,1781122.0
8277,1.0,41463.0
8278,27.8,1007008.0
8279,26.8,976342.0
8280,40.6,1747107.0
8281,24.4,842050.0
8282,25.9,919686.0
8283,29.2,1072929.0
8284,35.7,1429817.0
8285,39.5,1699523.0
8286,6.2,171601.0
8287,37.6,1578894.0
8288,48.3,2292374.0
8289,44.9,2050784.0
8290,9.0,223748.0
8291,30.0,1090046.0
8292,9.0,246610.0
8293,27.7,981720.0
8294,40.0,1676914.0
8295,6.2,163049.0
8296,6.4,166733.0
8297,10.3,265583.0
8298,8.1,201365.0
8299,28.1,1004862.0
8300,42.6,1858328.0
8301,1.8,68625.0
8302,49.0,2341446.0
8303,25.3,876843.0
8304,18.2,539251.0
8305,27.2,977829.0
8306,21.2,688860.0
8307,47.3,2166638.0
8308,0.0,29863.0
8309,15.0,437466.0
8310,47.3,2187446.0
8311,26.0,924821.0
8312,39.1,1642595.0
8313,33.0,1253775.0
8314,22.2,725743.0
8315,28.9,1068583.0
8316,34.8,1421042.0
8317,26.1,909719.0
8318,49.3,2367427.0
8319,17.6,539557.0
8320,26.9,940770.0
8321,10.5,288966.0
8322,5.0,132158.0
8323,41.0,1751132.0
8324,11.9,337579.0
8325,9.4,258091.0
8326,15.0,423083.0
8327,41.6,1818252.0
8328,47.9,2348381.0
8329,30.1,1114305.0
8330,10.8,287387.0
8331,18.0,530786.0
8332,6.4,172086.0
8333,31.1,1179957.0
8334,3.7,108280.0
8335,12.7,359803.0
8336,19.1,594475.0
8337,45.2,2059137.0
8338,20.0,643043.0
8339,4.2,121947.0
8340,12.7,361437.0
8341,21.3,675015.0
8342,34.7,1373317.0
8343,26.8,944636.0
8344,3.5,102865.0
8345,36.6,1470112.0
8346,49.8,2433216.0
8347,34.8,1368950.0
8348,9.6,254128.0
8349,18.6,539292.0
8350,32.9,1295066.0
8351,41.0,1810437.0
8352,30.2,1148641.0
8353,21.0,687640.0
8354,7.7,204934.0
8355,49.6,2444526.0
8356,21.7,699785.0
8357,1.3,50944.0
8358,30.2,1115352.0
8359,3.9,115045.0
8360,6.2,156928.0
8361,5.5,140967.0
8362,27.4,983802.0
8363,3.3,91647.0
8364,32.0,1240570.0
8365,18.1,543369.0
8366,16.7,498426.0
8367,13.7,403858.0
8368,43.4,1904580.0
8369,11.3,304071.0
8370,0.5,39964.0
8371,18.9,565747.0
8372,48.4,2302660.0
8373,18.9,591216.0
8374,5.3,130176.0
8375,46.3,2128959.0
8376,8.8,233781.0
8377,36.4,1493212.0
8378,15.3,436673.0
8379,41.1,1793478.0
8380,24.5,842791.0
8381,26.4,934363.0
8382,35.0,1400655.0
8383,43.3,1957572.0
8384,27.6,999462.0
8385,30.4,1137200.0
8386,44.8,2041823.0
8387,8.5,233751.0
8388,47.3,2268584.0
8389,19.5,588554.0
8390,17.3,520557.0
8391,37.1,1503129.0
8392,48.4,2281367.0
8393,26.6,952243.0
8394,29.7,1083040.0
8395,42.5,1871118.0
8396,23.8,821231.0
8397,6.4,167238.0
8398,0.5,41155.0
8399,25.7,897619.0
8400,7.8,203927.0
8401,6.3,165644.0
8402,18.9,574814.0
8403,36.8,1504923.0
8404,2.6,75934.0
8405,36.3,1511286.0
8406,48.7,2286955.0
8407,35.4,1426517.0
8408,12.5,342207.0
8409,30.4,1114061.0
8410,35.3,1399674.0
8411,9.2,248362.0
8412,49.3,2378764.0
8413,39.9,1694776.0
8414,25.1,830455.0
8415,13.8,374846.0
8416,21.4,689348.0
8417,47.1,2229174.0
8418,44.1,2009477.0
8419,40.7,1769360.0
8420,15.3,439475.0
8421,42.9,1911304.0
8422,47.4,2263781.0
8423,20.3,634243.0
8424,15.6,456081.0
8425,4.5,125891.0
8426,4.0,121279.0
8427,36.5,1456083.0
8428,47.2,2214847.0
8429,8.3,221606.0
8430,2.9,87250.0
8431,37.2,1513609.0
8432,27.7,992586.0
8433,24.6,818182.0
8434,43.7,1938374.0
8435,48.1,2285879.0
8436,21.2,685628.0
8437,25.4,866823.0
8438,36.5,1464986.0
8439,24.0,818386.0
8440,25.8,902739.0
8441,49.9,2434910.0
8442,44.4,2019251.0
8443,34.9,1369174.0
8444,20.3,651534.0
8445,30.8,1134146.0
8446,45.5,2112952.0
8447,37.3,1551830.0
8448,35.7,1455192.0
8449,35.1,1374905.0
8450,37.5,1548847.0
8451,12.2,339433.0
8452,36.9,1492179.0
8453,47.5,2212566.0
8454,41.2,1781312.0
8455,44.0,1976649.0
8456,26.4,910782.0
8457,30.5,1112699.0
8458,30.4,1136641.0
8459,48.2,2304384.0
8460,33.7,1299231.0
8461,44.1,1999158.0
8462,26.2,946170.0
8463,11.3,313868.0
8464,3.8,110718.0
8465,42.0,1825223.0
8466,25.7,889966.0
8467,47.6,2279602.0
8468,21.1,683324.0
8469,19.0,594384.0
8470,18.7,568672.0
8471,5.7,154551.0
8472,45.7,2123306.0
8473,12.5,336631.0
8474,27.0,948973.0
8475,38.3,1632186.0
8476,5.9,155541.0
8477,15.0,449345.0
8478,14.7,439075.0
8479,10.7,297233.0
8480,36.9,1541849.0
8481,28.4,1066172.0
8482,10.9,302126.0
8483,15.2,466343.0
8484,46.7,2196050.0
8485,32.1,1238555.0
8486,41.3,1789100.0
8487,1.8,55244.0
8488,23.2,762832.0
8489,30.9,1134062.0
8490,24.4,821919.0
8491,17.8,544404.0
8492,30.8,1144362.0
8493,16.4,490586.0
8494,17.7,558897.0
8495,0.3,35658.0
8496,44.5,2089647.0
8497,9.3,249767.0
8498,17.7,542984.0
8499,5.1,150835.0
8500,24.6,844068.0
8501,4.2,118153.0
8502,25.7,864094.0
8503,7.7,199547.0
8504,6.2,163923.0
8505,24.4,825993.0
8506,7.8,202132.0
8507,32.8,1262168.0
8508,11.3,309551.0
8509,19.8,612648.0
8510,15.0,421681.0
8511,21.4,687513.0
8512,9.1,250218.0
8513,40.6,1700251.0
8514,5.4,147442.0
8515,21.9,701555.0
8516,42.0,1851762.0
8517,8.1,219002.0
8518,17.7,534133.0
8519,21.7,721438.0
8520,18.0,568690.0
8521,43.5,1950014.0
8522,9.9,275092.0
8523,9.5,260272.0
8524,2.0,70184.0
8525,19.7,599156.0
8526,37.2,1493907.0
8527,45.0,2027427.0
8528,8.0,215161.0
8529,9.9,272731.0
8530,24.0,812337.0
8531,33.3,1286003.0
8532,13.3,380803.0
8533,21.1,710299.0
8534,27.5,988188.0
8535,40.0,1698199.0
8536,35.7,1406544.0
8537,16.2,476175.0
8538,38.2,1580061.0
8539,44.1,2053058.0
8540,25.1,857406.0
8541,46.2,2091326.0
8542,42.2,1868239.0
8543,19.4,621578.0
8544,5.5,147153.0
8545,5.4,144304.0
8546,1.1,58468.0
8547,7.8,202779.0
8548,25.0,821772.0
8549,38.4,1639289.0
8550,11.8,329151.0
8551,33.9,1354461.0
8552,17.1,521190.0
8553,48.8,2362509.0
8554,36.9,1502994.0
8555,21.7,702041.0
8556,14.5,410903.0
8557,24.3,804426.0
8558,38.0,1612010.0
8559,12.4,330138.0
8560,7.6,207233.0
8561,25.6,916748.0
8562,12.5,338622.0
8563,38.3,1553565.0
8564,43.2,1901246.0
8565,49.7,2401323.0
8566,12.4,336756.0
8567,41.0,1833256.0
8568,9.9,267230.0
8569,35.3,1401718.0
8570,40.5,1712411.0
8571,35.1,1389335.0
8572,25.1,851969.0
8573,9.1,238987.0
8574,49.6,2412640.0
8575,29.6,1091998.0
8576,31.7,1193622.0
8577,11.5,310910.0
8578,6.6,187270.0
8579,1.9,69232.0
8580,49.5,2399877.0
8581,46.5,2159469.0
8582,21.3,683518.0
8583,30.8,1164423.0
8584,4.5,124099.0
8585,2.5,74597.0
8586,20.4,638615.0
8587,15.3,448964.0
8588,31.7,1224970.0
8589,11.6,320419.0
8590,16.8,520220.0
8591,24.0,830300.0
8592,25.5,881830.0
8593,32.2,1218240.0
8594,15.2,440190.0
8595,13.5,382490.0
8596,14.0,396555.0
8597,17.6,534864.0
8598,20.9,656988.0
8599,16.0,451333.0
8600,2.4,72830.0
8601,2.0,68703.0
8602,2.6,79604.0
8603,37.2,1547317.0
8604,10.6,294451.0
8605,23.6,772546.0
8606,45.4,2110980.0
8607,5.0,136790.0
8608,9.2,253666.0
8609,47.4,2237792.0
8610,18.2,564688.0
8611,15.2,441493.0
8612,4.8,132323.0
8613,0.7,49252.0
8614,27.6,1007460.0
8615,43.1,1894659.0
8616,16.6,506218.0
8617,37.1,1537434.0
8618,18.1,565029.0
8619,38.9,1638310.0
8620,26.4,951601.0
8621,18.6,591042.0
8622,32.5,1303235.0
8623,10.5,281027.0
8624,19.2,591411.0
8625,44.4,2008091.0
8626,6.5,174816.0
8627,37.1,1494418.0
8628,6.0,167934.0
8629,29.3,1074026.0
